order_id,date,customer_id,region,category,channel,payment_method,quantity,revenue_pkr,cost_pkr,profit_pkr,returned
PK-2024-00621,2024-09-21,C-0153,KPK,Electronics,Online,Card,2,22597.45,18093.7,4503.75,False
PK-2024-00464,2024-09-21,C-0452,Sindh,Beauty & Personal Care,In-Store,Card,2,34427.51,27293.29,7134.22,False
PK-2024-02372,2024-09-21,C-0846,Punjab,Groceries,Online,Card,1,10708.23,7942.03,2766.2,False
PK-2024-00090,2024-09-21,C-0615,Punjab,Beauty & Personal Care,Online,Easypaisa,2,20175.59,15146.1,5029.49,False
PK-2024-00660,2024-09-21,C-0357,Sindh,Beauty & Personal Care,In-Store,Easypaisa,2,17723.78,13896.71,3827.07,False
PK-2024-00195,2024-09-21,C-0188,Sindh,Beauty & Personal Care,Online,JazzCash,3,26502.42,20358.68,6143.74,False
PK-2024-01811,2024-09-21,C-0168,Balochistan,Fashion,In-Store,JazzCash,4,47048.28,35768.51,11279.77,False
PK-2024-00699,2024-09-21,C-0474,Punjab,Electronics,Mobile App,Cash on Delivery,3,31815.31,25937.73,5877.57,False
PK-2024-02328,2024-09-21,C-0592,Balochistan,Beauty & Personal Care,In-Store,JazzCash,1,14328.82,11474.25,2854.57,False
PK-2024-02394,2024-09-21,C-0362,Sindh,Electronics,Online,Cash on Delivery,3,50541.46,40263.53,10277.93,False
PK-2024-00936,2024-09-21,C-0325,Sindh,Electronics,Wholesale,Card,1,13948.67,11118.29,2830.38,False
PK-2024-01693,2024-09-21,C-0194,Balochistan,Electronics,In-Store,Cash on Delivery,1,13425.6,10371.79,3053.81,False
PK-2024-02442,2024-09-21,C-0846,Punjab,Electronics,Mobile App,Cash on Delivery,4,25712.01,19693.82,6018.19,False
PK-2024-01222,2024-09-21,C-0304,Sindh,Home & Living,In-Store,JazzCash,2,15803.55,12740.82,3062.73,False
PK-2024-01130,2024-09-21,C-0253,Sindh,Home & Living,Online,Card,4,72804.24,60327.29,12476.96,False
PK-2024-01178,2024-09-21,C-0558,KPK,Electronics,In-Store,Card,4,43725.53,35484.87,8240.66,False
PK-2024-00815,2024-09-22,C-0057,Punjab,Electronics,Mobile App,Card,2,16651.81,12843.05,3808.77,False
PK-2024-01171,2024-09-22,C-0785,Punjab,Fashion,In-Store,JazzCash,4,43034.73,32252.66,10782.07,False
PK-2024-02086,2024-09-22,C-0566,Punjab,Electronics,Online,Cash on Delivery,4,31662.61,26476.42,5186.19,False
PK-2024-00314,2024-09-22,C-0311,KPK,Home & Living,Mobile App,JazzCash,1,7369.56,5844.11,1525.46,False
PK-2024-00719,2024-09-22,C-0565,Islamabad,Groceries,Mobile App,Easypaisa,4,31609.56,23894.4,7715.16,False
PK-2024-02181,2024-09-22,C-0395,KPK,Electronics,In-Store,Easypaisa,4,26582.23,19638.85,6943.38,False
PK-2024-00893,2024-09-23,C-0811,Punjab,Electronics,Mobile App,Card,4,53461.96,42570.67,10891.29,False
PK-2024-01487,2024-09-23,C-0778,Punjab,Home & Living,Online,Card,4,29430.66,23038.41,6392.25,False
PK-2024-00507,2024-09-23,C-0805,KPK,Beauty & Personal Care,In-Store,JazzCash,4,60783.26,46396.2,14387.06,False
PK-2024-00589,2024-09-23,C-0548,Sindh,Groceries,In-Store,Card,4,89620.09,70559.9,19060.19,False
PK-2024-00734,2024-09-23,C-0878,Punjab,Beauty & Personal Care,Mobile App,Card,1,8870.99,7233.07,1637.92,False
PK-2024-01033,2024-09-23,C-0116,Balochistan,Fashion,Online,Easypaisa,3,30753.59,25652.2,5101.38,False
PK-2024-00737,2024-09-23,C-0765,Islamabad,Groceries,Online,Easypaisa,1,10512.73,8344.32,2168.41,False
PK-2024-01956,2024-09-23,C-0312,Punjab,Fashion,Online,Easypaisa,3,31545.59,23618.89,7926.7,False
PK-2024-00968,2024-09-23,C-0450,Punjab,Home & Living,Online,Easypaisa,3,13221.44,10379.82,2841.62,False
PK-2024-00632,2024-09-23,C-0058,Punjab,Electronics,In-Store,Cash on Delivery,4,36465.8,30599.61,5866.19,False
PK-2024-00764,2024-09-23,C-0119,Balochistan,Fashion,In-Store,Card,1,6283.96,4845.42,1438.55,False
PK-2024-00623,2024-09-24,C-0118,Islamabad,Beauty & Personal Care,Online,Easypaisa,3,25098.99,19997.96,5101.02,False
PK-2024-02251,2024-09-24,C-0303,KPK,Electronics,Online,Cash on Delivery,3,20837.81,16531.99,4305.82,False
PK-2024-01540,2024-09-24,C-0205,KPK,Groceries,Online,Card,2,35797.98,26496.63,9301.35,False
PK-2024-02205,2024-09-24,C-0482,KPK,Electronics,Mobile App,Cash on Delivery,2,17478.65,14052.81,3425.83,False
PK-2024-01442,2024-09-24,C-0754,Punjab,Electronics,Mobile App,Easypaisa,3,19147.6,15357.67,3789.94,False
PK-2024-00577,2024-09-24,C-0513,Islamabad,Sports,In-Store,JazzCash,4,42985.87,32598.92,10386.95,False
PK-2024-02250,2024-09-24,C-0005,Punjab,Sports,In-Store,JazzCash,1,13480.12,11061.76,2418.36,False
PK-2024-01096,2024-09-24,C-0860,Punjab,Groceries,Mobile App,JazzCash,2,22243.62,17028.78,5214.84,False
PK-2024-00265,2024-09-24,C-0358,Balochistan,Fashion,Online,Cash on Delivery,1,12046.2,8961.03,3085.18,False
PK-2024-00040,2024-09-24,C-0722,Punjab,Home & Living,In-Store,Card,4,43388.65,36190.49,7198.15,False
PK-2024-00766,2024-09-25,C-0089,Punjab,Home & Living,Online,Cash on Delivery,1,8620.07,7034.45,1585.61,False
PK-2024-02262,2024-09-25,C-0245,Punjab,Fashion,Mobile App,Easypaisa,3,51356.32,37897.77,13458.55,False
PK-2024-01872,2024-09-25,C-0858,Punjab,Beauty & Personal Care,Online,Easypaisa,1,11884.03,8994.44,2889.59,False
PK-2024-00075,2024-09-25,C-0302,Punjab,Electronics,Online,Cash on Delivery,4,48610.27,40664.29,7945.98,False
PK-2024-00633,2024-09-25,C-0614,Punjab,Electronics,In-Store,Cash on Delivery,1,5099.01,4277.45,821.56,False
PK-2024-02419,2024-09-25,C-0368,Punjab,Others,Mobile App,Card,2,19227.52,15069.84,4157.68,False
PK-2024-00323,2024-09-25,C-0570,Punjab,Home & Living,In-Store,Card,4,30905.37,25268.56,5636.8,False
PK-2024-01564,2024-09-25,C-0013,Sindh,Home & Living,In-Store,Card,4,76004.26,61416.04,14588.22,False
PK-2024-00871,2024-09-25,C-0033,Punjab,Electronics,Online,Card,4,75711.9,55292.67,20419.23,False
PK-2024-00642,2024-09-25,C-0617,Sindh,Fashion,Wholesale,Card,4,63469.9,49849.64,13620.25,False
PK-2024-00964,2024-09-26,C-0206,Balochistan,Sports,Mobile App,Cash on Delivery,4,68034.36,53830.39,14203.97,False
PK-2024-01740,2024-09-26,C-0325,KPK,Home & Living,Mobile App,Easypaisa,2,28866.64,22345.46,6521.18,False
PK-2024-02209,2024-09-26,C-0164,Balochistan,Home & Living,In-Store,Easypaisa,2,8977.99,6857.6,2120.39,False
PK-2024-01119,2024-09-26,C-0072,Punjab,Electronics,Mobile App,Easypaisa,3,44079.9,33482.9,10597.01,False
PK-2024-00218,2024-09-26,C-0143,Punjab,Electronics,Online,Cash on Delivery,4,73802.25,56839.02,16963.23,False
PK-2024-00231,2024-09-26,C-0709,Punjab,Electronics,Mobile App,Card,2,15652.46,12187.5,3464.96,False
PK-2024-00852,2024-09-26,C-0478,KPK,Electronics,Mobile App,Cash on Delivery,1,5700.92,4342.46,1358.46,False
PK-2024-02455,2024-09-26,C-0416,KPK,Fashion,Mobile App,Cash on Delivery,2,23164.72,18971.83,4192.89,False
PK-2024-00774,2024-09-26,C-0222,Punjab,Electronics,Mobile App,JazzCash,2,10856.68,8313.09,2543.59,False
PK-2024-00938,2024-09-26,C-0309,Punjab,Groceries,Online,Easypaisa,1,8844.41,6200.87,2643.53,False
PK-2024-02358,2024-09-26,C-0108,Islamabad,Electronics,Online,Easypaisa,4,58088.43,44376.17,13712.26,False
PK-2024-01312,2024-09-27,C-0695,Sindh,Home & Living,Online,JazzCash,2,27560.58,20327.27,7233.31,False
PK-2024-01921,2024-09-27,C-0037,Sindh,Electronics,Online,Card,2,31181.35,24339.53,6841.82,False
PK-2024-00149,2024-09-27,C-0755,KPK,Electronics,In-Store,Card,2,15889.67,12317.3,3572.36,False
PK-2024-01612,2024-09-27,C-0339,Punjab,Home & Living,Online,Cash on Delivery,4,57886.14,42540.8,15345.34,False
PK-2024-00874,2024-09-27,C-0256,Sindh,Electronics,Online,JazzCash,1,8595.68,6356.59,2239.09,False
PK-2024-00717,2024-09-27,C-0855,KPK,Groceries,Online,Card,4,29455.45,22617.99,6837.46,False
PK-2024-01455,2024-09-28,C-0609,Punjab,Beauty & Personal Care,In-Store,Card,1,5984.2,4671.6,1312.59,False
PK-2024-01822,2024-09-28,C-0248,Islamabad,Electronics,Online,Cash on Delivery,2,25910.79,20373.14,5537.66,False
PK-2024-01971,2024-09-28,C-0713,Sindh,Beauty & Personal Care,Online,JazzCash,3,25655.96,20182.98,5472.98,False
PK-2024-00832,2024-09-28,C-0505,Balochistan,Beauty & Personal Care,Online,JazzCash,2,32420.36,24548.21,7872.16,False
PK-2024-00396,2024-09-28,C-0699,KPK,Electronics,Online,Easypaisa,2,15193.59,12922.44,2271.15,False
PK-2024-00227,2024-09-28,C-0626,KPK,Electronics,Online,Card,2,20363.71,15359.07,5004.64,False
PK-2024-01364,2024-09-28,C-0359,Punjab,Electronics,Online,Easypaisa,4,40679.91,32835.95,7843.96,False
PK-2024-02412,2024-09-28,C-0804,Punjab,Fashion,In-Store,Cash on Delivery,4,42083.38,33018.93,9064.45,False
PK-2024-01986,2024-09-29,C-0490,Sindh,Home & Living,Online,Card,4,29865.1,24909.77,4955.33,False
PK-2024-01591,2024-09-29,C-0543,Islamabad,Groceries,Online,JazzCash,3,45372.76,37153.35,8219.41,False
PK-2024-00287,2024-09-29,C-0466,Sindh,Groceries,Online,Card,1,8171.06,6289.07,1882.0,False
PK-2024-01622,2024-09-29,C-0783,Punjab,Beauty & Personal Care,Online,Cash on Delivery,3,17017.28,13224.64,3792.64,False
PK-2024-01257,2024-09-29,C-0059,Islamabad,Fashion,Mobile App,JazzCash,3,26805.34,22303.74,4501.59,False
PK-2024-00678,2024-09-29,C-0449,Punjab,Electronics,Online,Cash on Delivery,4,35572.61,27989.07,7583.53,False
PK-2024-02303,2024-09-29,C-0246,Sindh,Others,Online,Cash on Delivery,2,28567.95,20695.65,7872.31,False
PK-2024-01730,2024-09-29,C-0248,Balochistan,Home & Living,Online,Cash on Delivery,3,18522.6,14402.03,4120.57,False
PK-2024-00273,2024-09-30,C-0127,Sindh,Beauty & Personal Care,In-Store,Cash on Delivery,4,38395.89,29942.99,8452.9,False
PK-2024-01596,2024-09-30,C-0844,Sindh,Others,Mobile App,JazzCash,1,17977.29,14570.23,3407.06,False
PK-2024-01059,2024-09-30,C-0272,Punjab,Groceries,Online,Cash on Delivery,4,29949.77,23839.34,6110.42,False
PK-2024-01593,2024-09-30,C-0692,KPK,Electronics,Mobile App,Easypaisa,4,40126.16,29710.72,10415.44,False
PK-2024-00613,2024-09-30,C-0550,KPK,Fashion,Online,Cash on Delivery,1,15606.69,12005.14,3601.55,False
PK-2024-01079,2024-09-30,C-0081,Sindh,Electronics,Mobile App,Card,1,5070.93,3940.68,1130.25,False
PK-2024-01882,2024-10-01,C-0570,Islamabad,Electronics,Mobile App,Card,2,24094.89,19647.3,4447.59,False
PK-2024-01771,2024-10-01,C-0111,Balochistan,Groceries,Mobile App,Card,3,13755.62,10629.43,3126.2,False
PK-2024-01445,2024-10-01,C-0656,Punjab,Electronics,Online,Easypaisa,3,45137.8,34473.01,10664.78,False
PK-2024-00945,2024-10-02,C-0224,Punjab,Beauty & Personal Care,Mobile App,Easypaisa,3,45405.28,35060.82,10344.46,False
PK-2024-00879,2024-10-02,C-0067,Sindh,Fashion,Online,Cash on Delivery,1,16803.45,12164.23,4639.22,False
PK-2024-00853,2024-10-02,C-0033,Punjab,Fashion,Online,JazzCash,1,12228.58,10028.46,2200.11,False
PK-2024-01733,2024-10-02,C-0677,Balochistan,Others,Mobile App,Cash on Delivery,4,113522.97,91334.97,22188.0,False
PK-2024-00374,2024-10-02,C-0858,Islamabad,Electronics,Online,Card,1,7705.62,5960.19,1745.43,False
PK-2024-01581,2024-10-02,C-0605,KPK,Groceries,In-Store,Easypaisa,4,25136.3,19985.44,5150.86,False
PK-2024-01586,2024-10-03,C-0259,KPK,Beauty & Personal Care,In-Store,Card,1,7503.45,6555.99,947.45,False
PK-2024-02445,2024-10-03,C-0552,Islamabad,Beauty & Personal Care,Mobile App,Cash on Delivery,4,39400.7,31575.58,7825.12,False
PK-2024-00885,2024-10-03,C-0126,Sindh,Fashion,Mobile App,JazzCash,2,21496.16,15558.81,5937.35,False
PK-2024-00043,2024-10-03,C-0857,Punjab,Electronics,Mobile App,Easypaisa,4,28428.93,23208.58,5220.35,False
PK-2024-00532,2024-10-03,C-0244,Punjab,Electronics,Mobile App,Easypaisa,4,62246.88,51735.05,10511.84,False
PK-2024-00583,2024-10-03,C-0244,Balochistan,Beauty & Personal Care,Online,JazzCash,4,32909.7,27058.68,5851.02,False
PK-2024-01562,2024-10-03,C-0068,Balochistan,Beauty & Personal Care,Online,Easypaisa,2,11852.87,9704.67,2148.21,False
PK-2024-00005,2024-10-03,C-0429,Sindh,Home & Living,In-Store,Card,2,22066.93,17812.62,4254.31,False
PK-2024-01907,2024-10-03,C-0881,KPK,Fashion,Mobile App,Cash on Delivery,1,5764.3,4187.87,1576.43,False
PK-2024-01776,2024-10-04,C-0780,Islamabad,Electronics,Mobile App,Card,2,23117.92,17662.95,5454.96,False
PK-2024-00783,2024-10-04,C-0547,KPK,Fashion,Mobile App,Cash on Delivery,4,42528.82,33936.45,8592.37,False
PK-2024-01063,2024-10-04,C-0882,KPK,Electronics,In-Store,Card,1,10081.9,7720.57,2361.33,False
PK-2024-00833,2024-10-04,C-0336,Punjab,Groceries,Wholesale,Card,4,51028.4,42675.61,8352.79,False
PK-2024-01741,2024-10-04,C-0083,Sindh,Electronics,Mobile App,JazzCash,2,14261.13,11933.37,2327.76,False
PK-2024-01295,2024-10-05,C-0534,Punjab,Beauty & Personal Care,Wholesale,JazzCash,1,11587.29,9083.76,2503.53,False
PK-2024-01366,2024-10-05,C-0023,Sindh,Sports,Online,Easypaisa,1,20914.79,16131.71,4783.08,False
PK-2024-02182,2024-10-05,C-0746,Punjab,Electronics,Online,JazzCash,1,7339.57,5956.76,1382.82,True
PK-2024-00694,2024-10-05,C-0274,Islamabad,Electronics,Online,Card,3,44522.55,34693.76,9828.79,False
PK-2024-01697,2024-10-05,C-0102,KPK,Fashion,Online,JazzCash,1,11027.86,8560.68,2467.18,False
PK-2024-01261,2024-10-05,C-0674,Balochistan,Fashion,Online,Easypaisa,2,16916.21,12999.47,3916.73,False
PK-2024-01705,2024-10-05,C-0125,Balochistan,Home & Living,Online,Easypaisa,4,43283.64,33822.76,9460.88,False
PK-2024-00003,2024-10-05,C-0634,KPK,Groceries,Mobile App,Cash on Delivery,3,25322.85,17594.37,7728.49,False
PK-2024-00416,2024-10-05,C-0433,Punjab,Sports,Online,Cash on Delivery,2,38114.95,30645.28,7469.66,False
PK-2024-00542,2024-10-05,C-0115,Sindh,Electronics,Wholesale,Easypaisa,3,40581.25,34167.08,6414.17,False
PK-2024-00954,2024-10-05,C-0608,KPK,Electronics,In-Store,Card,2,24797.56,18499.9,6297.67,False
PK-2024-01546,2024-10-05,C-0036,Punjab,Electronics,Wholesale,Easypaisa,4,42712.69,33713.31,8999.38,False
PK-2024-00373,2024-10-06,C-0287,Balochistan,Groceries,Mobile App,Card,4,63408.2,55299.78,8108.42,False
PK-2024-00123,2024-10-06,C-0761,Balochistan,Electronics,Online,Card,4,30797.05,23202.18,7594.87,False
PK-2024-00355,2024-10-06,C-0173,Islamabad,Fashion,Wholesale,Card,1,14300.77,11108.47,3192.31,False
PK-2024-01667,2024-10-06,C-0129,Punjab,Beauty & Personal Care,Mobile App,Card,2,31121.39,23861.92,7259.47,False
PK-2024-00969,2024-10-06,C-0508,KPK,Fashion,Online,Cash on Delivery,1,11087.82,8342.05,2745.77,False
PK-2024-01057,2024-10-06,C-0510,Punjab,Beauty & Personal Care,Online,Easypaisa,3,19983.69,15304.8,4678.89,False
PK-2024-00072,2024-10-06,C-0328,KPK,Electronics,Online,Easypaisa,2,23680.48,18615.97,5064.51,False
PK-2024-00393,2024-10-06,C-0556,Punjab,Electronics,Online,Easypaisa,3,33662.22,26322.97,7339.25,False
PK-2024-00302,2024-10-06,C-0636,Punjab,Beauty & Personal Care,Online,Card,2,19516.85,16439.9,3076.95,False
PK-2024-01677,2024-10-06,C-0248,Punjab,Electronics,Mobile App,Cash on Delivery,4,70944.15,54258.49,16685.66,False
PK-2024-00196,2024-10-06,C-0849,Sindh,Sports,Online,Card,4,61378.44,49208.21,12170.23,False
PK-2024-01732,2024-10-07,C-0011,Punjab,Fashion,Online,Cash on Delivery,3,55889.24,44703.91,11185.34,False
PK-2024-01464,2024-10-07,C-0812,Punjab,Fashion,Online,Card,2,19880.45,15010.42,4870.04,False
PK-2024-01739,2024-10-07,C-0149,Sindh,Groceries,Mobile App,Card,1,20363.44,15438.12,4925.32,False
PK-2024-00991,2024-10-07,C-0670,KPK,Electronics,Online,Easypaisa,4,60688.6,46904.27,13784.33,False
PK-2024-01075,2024-10-07,C-0463,Islamabad,Fashion,Mobile App,Card,2,20556.17,15544.04,5012.14,False
PK-2024-01623,2024-10-07,C-0054,Islamabad,Fashion,In-Store,Cash on Delivery,2,12093.45,9283.35,2810.1,False
PK-2024-01018,2024-10-07,C-0494,Punjab,Electronics,Online,Card,2,32321.33,25939.01,6382.32,False
PK-2024-00690,2024-10-07,C-0447,Balochistan,Groceries,Online,Card,3,57188.35,42128.89,15059.46,True
PK-2024-01078,2024-10-07,C-0293,Punjab,Fashion,Online,Cash on Delivery,4,54278.22,44916.27,9361.96,False
PK-2024-01510,2024-10-07,C-0067,Punjab,Beauty & Personal Care,Online,Card,2,10630.65,8548.76,2081.89,False
PK-2024-01010,2024-10-07,C-0851,KPK,Groceries,Mobile App,Card,1,12921.03,10252.29,2668.74,False
PK-2024-00260,2024-10-07,C-0312,Punjab,Fashion,Online,Card,4,58527.6,44250.79,14276.81,False
PK-2024-01406,2024-10-07,C-0499,Sindh,Groceries,Online,Card,1,15829.34,13592.08,2237.25,False
PK-2024-00828,2024-10-08,C-0256,Punjab,Fashion,In-Store,Easypaisa,2,17259.47,13426.65,3832.82,True
PK-2024-01796,2024-10-08,C-0293,Sindh,Beauty & Personal Care,Online,JazzCash,1,14255.13,11141.37,3113.76,False
PK-2024-02367,2024-10-08,C-0508,Punjab,Electronics,Online,Cash on Delivery,2,18633.05,14813.54,3819.51,False
PK-2024-00994,2024-10-08,C-0714,Punjab,Home & Living,Online,Cash on Delivery,4,39356.14,28919.86,10436.29,False
PK-2024-00995,2024-10-08,C-0275,Islamabad,Fashion,Online,Easypaisa,4,25914.46,19286.94,6627.52,False
PK-2024-02454,2024-10-08,C-0803,KPK,Electronics,Wholesale,Card,4,45145.74,36003.69,9142.05,False
PK-2024-00869,2024-10-08,C-0890,Punjab,Home & Living,Online,Cash on Delivery,3,38715.37,31706.29,7009.08,False
PK-2024-01001,2024-10-08,C-0227,Punjab,Fashion,Online,JazzCash,1,10109.47,8433.76,1675.71,False
PK-2024-02078,2024-10-09,C-0698,Punjab,Electronics,Mobile App,Card,4,35420.94,29103.67,6317.27,False
PK-2024-00855,2024-10-09,C-0647,Punjab,Electronics,Online,Card,4,47759.75,38286.68,9473.06,True
PK-2024-00588,2024-10-09,C-0447,KPK,Home & Living,Online,Card,2,20267.23,16154.41,4112.81,False
PK-2024-02389,2024-10-09,C-0377,Punjab,Home & Living,Online,JazzCash,3,20055.61,16708.17,3347.43,False
PK-2024-01098,2024-10-09,C-0460,Sindh,Groceries,In-Store,Easypaisa,1,9951.9,7681.54,2270.36,False
PK-2024-00173,2024-10-09,C-0194,Sindh,Fashion,Mobile App,Card,4,36130.86,27152.03,8978.83,False
PK-2024-00526,2024-10-09,C-0427,Sindh,Home & Living,Online,Card,2,21181.33,16521.2,4660.13,False
PK-2024-00031,2024-10-09,C-0278,KPK,Sports,Online,Card,4,26443.53,18931.21,7512.32,False
PK-2024-01600,2024-10-09,C-0112,Islamabad,Home & Living,Online,Card,4,34995.17,26019.53,8975.64,False
PK-2024-00847,2024-10-10,C-0732,Punjab,Electronics,Mobile App,Cash on Delivery,3,28180.65,22781.37,5399.28,False
PK-2024-00915,2024-10-10,C-0279,Punjab,Groceries,Online,Card,3,34203.56,26426.96,7776.59,False
PK-2024-02345,2024-10-10,C-0335,KPK,Groceries,Online,Cash on Delivery,3,21239.7,17290.63,3949.07,False
PK-2024-01522,2024-10-10,C-0781,Punjab,Sports,Online,Cash on Delivery,3,20247.61,15076.14,5171.47,False
PK-2024-01169,2024-10-10,C-0174,Punjab,Beauty & Personal Care,Online,Card,1,11545.91,9832.1,1713.81,False
PK-2024-01342,2024-10-10,C-0324,KPK,Fashion,Mobile App,JazzCash,4,37875.32,29511.41,8363.91,False
PK-2024-01151,2024-10-10,C-0198,Balochistan,Sports,Online,Card,4,63238.68,46983.01,16255.67,False
PK-2024-02097,2024-10-10,C-0852,Punjab,Fashion,In-Store,Card,1,6646.95,5511.22,1135.72,False
PK-2024-00033,2024-10-10,C-0282,Punjab,Fashion,Mobile App,Card,3,36623.61,31216.2,5407.41,False
PK-2024-02244,2024-10-10,C-0309,Punjab,Beauty & Personal Care,Online,Easypaisa,2,17469.97,14133.24,3336.73,False
PK-2024-01635,2024-10-10,C-0567,Punjab,Sports,In-Store,Easypaisa,1,8527.68,6649.64,1878.04,False
PK-2024-01302,2024-10-11,C-0780,Sindh,Fashion,Mobile App,Cash on Delivery,2,37389.33,30627.45,6761.88,False
PK-2024-00026,2024-10-11,C-0367,Islamabad,Fashion,In-Store,Cash on Delivery,3,19773.41,15182.9,4590.52,False
PK-2024-00063,2024-10-11,C-0356,Punjab,Electronics,Mobile App,Card,2,26132.69,21135.98,4996.7,False
PK-2024-01435,2024-10-11,C-0102,KPK,Groceries,In-Store,Easypaisa,4,44012.91,34905.42,9107.49,False
PK-2024-01471,2024-10-11,C-0839,Punjab,Electronics,Online,Card,1,8156.36,6827.98,1328.38,False
PK-2024-00016,2024-10-11,C-0466,Punjab,Home & Living,Online,Cash on Delivery,3,34289.41,24474.76,9814.64,False
PK-2024-00051,2024-10-11,C-0122,Balochistan,Electronics,Online,Card,1,10241.39,7933.8,2307.59,False
PK-2024-01557,2024-10-11,C-0541,Punjab,Electronics,Online,Easypaisa,2,29844.74,22325.04,7519.7,False
PK-2024-00363,2024-10-11,C-0868,Sindh,Home & Living,Online,Easypaisa,1,19373.41,15111.57,4261.83,True
PK-2024-02094,2024-10-11,C-0609,Sindh,Fashion,Online,Easypaisa,1,17939.23,14163.34,3775.89,False
PK-2024-00104,2024-10-11,C-0404,KPK,Electronics,Wholesale,JazzCash,4,63348.75,47370.56,15978.19,False
PK-2024-00683,2024-10-12,C-0357,Balochistan,Fashion,Online,JazzCash,2,33171.82,27883.73,5288.09,False
PK-2024-01910,2024-10-12,C-0363,Sindh,Fashion,Mobile App,JazzCash,2,23562.09,19441.02,4121.06,False
PK-2024-00668,2024-10-12,C-0497,Punjab,Others,Mobile App,Easypaisa,2,22280.5,17914.7,4365.8,False
PK-2024-00645,2024-10-12,C-0887,Sindh,Home & Living,Wholesale,JazzCash,1,34870.05,26563.14,8306.9,False
PK-2024-02095,2024-10-12,C-0374,Balochistan,Sports,Online,Card,2,23391.23,19626.62,3764.61,False
PK-2024-00701,2024-10-12,C-0101,Balochistan,Fashion,Online,Easypaisa,2,30395.15,24097.14,6298.01,False
PK-2024-02438,2024-10-12,C-0839,Sindh,Fashion,Online,Card,1,15907.5,12084.03,3823.47,False
PK-2024-00692,2024-10-13,C-0553,Punjab,Fashion,In-Store,Easypaisa,3,45107.31,34581.4,10525.91,False
PK-2024-00027,2024-10-13,C-0630,Punjab,Beauty & Personal Care,Wholesale,Easypaisa,2,17521.55,13118.77,4402.78,False
PK-2024-00579,2024-10-13,C-0410,Punjab,Sports,In-Store,Card,1,12425.95,9403.58,3022.37,False
PK-2024-00543,2024-10-13,C-0463,Sindh,Others,Mobile App,Easypaisa,1,6889.02,5242.73,1646.29,False
PK-2024-01082,2024-10-13,C-0822,Punjab,Fashion,Wholesale,Easypaisa,1,9460.09,7462.53,1997.56,False
PK-2024-01352,2024-10-13,C-0763,Punjab,Fashion,Online,JazzCash,3,29647.02,22309.65,7337.37,False
PK-2024-00129,2024-10-13,C-0060,Sindh,Fashion,In-Store,Card,2,39624.72,30402.96,9221.75,False
PK-2024-00282,2024-10-13,C-0300,Punjab,Sports,Online,Card,4,39527.38,30285.36,9242.02,False
PK-2024-00523,2024-10-14,C-0025,KPK,Fashion,Wholesale,Card,4,36647.34,28127.95,8519.39,False
PK-2024-01709,2024-10-14,C-0621,Punjab,Electronics,Online,Card,2,25349.1,19627.53,5721.57,False
PK-2024-00345,2024-10-14,C-0753,Sindh,Electronics,In-Store,Cash on Delivery,1,11856.48,9399.22,2457.27,False
PK-2024-01188,2024-10-14,C-0064,Punjab,Electronics,Mobile App,Card,1,8947.45,7336.34,1611.11,False
PK-2024-00863,2024-10-14,C-0434,KPK,Electronics,Online,JazzCash,3,31358.13,24459.11,6899.02,False
PK-2024-00513,2024-10-14,C-0298,Punjab,Home & Living,In-Store,Easypaisa,3,30629.3,24851.73,5777.58,False
PK-2024-00414,2024-10-14,C-0546,Sindh,Sports,Online,Easypaisa,4,53046.82,42287.39,10759.43,False
PK-2024-01294,2024-10-14,C-0126,KPK,Electronics,In-Store,Easypaisa,2,10132.53,7922.13,2210.4,False
PK-2024-00781,2024-10-15,C-0245,Islamabad,Electronics,In-Store,Easypaisa,4,54909.69,41934.98,12974.71,False
PK-2024-01158,2024-10-15,C-0379,Sindh,Groceries,Online,Cash on Delivery,4,45756.8,33342.74,12414.06,False
PK-2024-00865,2024-10-15,C-0388,KPK,Electronics,Online,Card,2,21780.35,17548.88,4231.48,False
PK-2024-01683,2024-10-15,C-0668,Punjab,Beauty & Personal Care,In-Store,Card,4,31220.55,24628.07,6592.48,False
PK-2024-00127,2024-10-15,C-0240,Islamabad,Sports,Wholesale,Easypaisa,1,17781.11,12896.45,4884.67,False
PK-2024-00506,2024-10-15,C-0226,KPK,Electronics,Mobile App,JazzCash,1,10015.12,8158.44,1856.68,False
PK-2024-00905,2024-10-16,C-0055,Sindh,Home & Living,Mobile App,Easypaisa,3,40583.61,32118.18,8465.43,False
PK-2024-00135,2024-10-16,C-0020,Punjab,Groceries,Online,Easypaisa,3,38630.64,34953.77,3676.87,True
PK-2024-02185,2024-10-16,C-0300,Islamabad,Electronics,In-Store,Cash on Delivery,1,15924.22,13341.32,2582.91,False
PK-2024-00593,2024-10-16,C-0574,Sindh,Fashion,Wholesale,Cash on Delivery,1,7284.81,5822.9,1461.91,False
PK-2024-01991,2024-10-16,C-0306,Punjab,Electronics,Mobile App,Easypaisa,2,20751.77,15870.57,4881.2,False
PK-2024-00428,2024-10-16,C-0710,Sindh,Electronics,Online,Card,2,16691.17,12632.67,4058.5,True
PK-2024-01349,2024-10-16,C-0792,Sindh,Electronics,Mobile App,Easypaisa,2,14458.77,11438.97,3019.8,False
PK-2024-01191,2024-10-16,C-0745,Sindh,Fashion,In-Store,Easypaisa,2,17205.13,13127.84,4077.3,True
PK-2024-00239,2024-10-16,C-0105,Sindh,Groceries,Mobile App,Card,1,12764.25,10138.47,2625.77,False
